product_id,product_name,category,brand,platform,baseline_price_90d,mrp_inflation_ratio,discount_permanence_score,pre_sale_spike,price_volatility,mrp_volatility,fraud_verdict
970,Lakme_Lipstick_970,Beauty,Lakme,amazon,4611.29,1.0915,0.4194,0.0,0.0253,0.5533,Suspicious
971,Maybelline_Lipstick_971,Beauty,Maybelline,amazon,3340.98,1.0669,0.2308,0.0,0.0132,0.4418,Genuine
972,Lakme_Perfume_972,Beauty,Lakme,amazon,1782.1399999999999,1.5913,1.0,0.0,0.0228,0.4095,Suspicious
973,Nivia_Dumbbells_973,Sports,Nivia,amazon,341.68,1.1662,0.9655,0.0,0.0233,0.4479,Suspicious
974,Samsung_Headphones_974,Electronics,Samsung,amazon,963.875,1.0935,0.4091,0.0,0.0252,0.5403,Genuine
975,Nivia_Football_975,Sports,Nivia,amazon,2269.94,1.0543,0.5455,0.0,0.0208,0.4771,Genuine
976,Lakme_Lipstick_976,Beauty,Lakme,amazon,2437.02,1.0731,0.3636,0.0,0.016,0.5576,Genuine
977,Nike_Shoes_977,Fashion,Nike,amazon,4467.23,1.3053,0.6154,0.0,0.0424,0.185,Genuine
978,Prestige_Mixer_978,Home,Prestige,amazon,5180.31,1.0337,0.1818,0.0,0.0393,0.1255,Genuine
979,Samsung_Headphones_979,Electronics,Samsung,amazon,1773.17,2.7853,0.6207,0.0,0.0399,0.3696,Suspicious
980,Prestige_Cookware_980,Home,Prestige,amazon,607.49,1.2369,0.7368,0.0,0.0494,0.1666,Genuine
981,SG_Dumbbells_981,Sports,SG,amazon,1999.15,2.5318,0.1905,0.0,0.0408,0.3026,Suspicious
982,Adidas_T-Shirt_982,Fashion,Adidas,amazon,3835.145,2.2233,1.0,0.0,0.0219,0.3921,Fake
983,Sony_Smartwatch_983,Electronics,Sony,amazon,3752.3,1.3762,1.0,0.0,0.0206,0.3131,Suspicious
984,Apple_Smartphone_984,Electronics,Apple,amazon,1950.85,1.1012,0.4,0.0,0.0265,0.3397,Genuine
985,Nivia_Dumbbells_985,Sports,Nivia,amazon,3987.685,1.0321,0.0,0.0,0.0192,0.0265,Genuine
986,Lakme_Perfume_986,Beauty,Lakme,amazon,2277.07,1.0536,0.7692,0.0,0.0271,0.4608,Suspicious
987,Prestige_Cookware_987,Home,Prestige,amazon,2752.33,3.1871,0.6,0.0,0.0153,0.4308,Fake
988,Sony_Headphones_988,Electronics,Sony,amazon,1262.07,1.0836,0.2963,0.0,0.0327,0.4906,Genuine
989,Maybelline_Lipstick_989,Beauty,Maybelline,amazon,2232.3599999999997,3.4928,1.0,0.0,0.0541,0.3883,Fake
990,Prestige_Cookware_990,Home,Prestige,amazon,2627.25,1.0491,0.1053,0.0,0.0515,0.1763,Genuine
991,Maybelline_Perfume_991,Beauty,Maybelline,amazon,492.35,1.25,0.8333,0.0,0.0121,0.2023,Genuine
992,Samsung_Headphones_992,Electronics,Samsung,amazon,2666.73,1.0989,0.3226,0.0,0.0266,0.4719,Genuine
993,Philips_Table_993,Home,Philips,amazon,2254.56,1.065,0.0,0.0,0.0161,0.0265,Genuine
994,Prestige_Chair_994,Home,Prestige,amazon,3543.61,1.1421,0.8,0.0,0.015,0.336,Genuine
995,Maybelline_Perfume_995,Beauty,Maybelline,amazon,5201.85,1.0901,0.9697,0.0,0.0553,0.426,Suspicious
996,Philips_Mixer_996,Home,Philips,amazon,3849.41,1.0637,0.0909,0.0,0.0275,0.5561,Genuine
997,Philips_Cookware_997,Home,Philips,amazon,1432.93,1.7247,0.9677,0.0,0.0243,0.4443,Suspicious
998,Nivia_Dumbbells_998,Sports,Nivia,amazon,3843.615,1.289,0.1389,0.0,0.0602,0.171,Genuine
999,Philips_Chair_999,Home,Philips,amazon,3105.9,1.3618,0.7692,0.0,0.012,0.3425,Genuine
1000,Prestige_Cookware_1000,Home,Prestige,amazon,4566.66,4.2262,1.0,0.0,0.0636,0.4091,Fake
1001,Prestige_Table_1001,Home,Prestige,amazon,403.71,1.133,0.9091,0.0,0.0235,0.458,Suspicious
1002,Lakme_Facewash_1002,Beauty,Lakme,amazon,3514.31,1.4211,0.9744,0.0,0.0548,0.4162,Suspicious
1003,Philips_Mixer_1003,Home,Philips,amazon,3945.47,1.2085,0.6364,0.0,0.0432,0.3637,Genuine
1004,Maybelline_Facewash_1004,Beauty,Maybelline,amazon,649.4949999999999,0.9951,0.5789,0.0,0.0334,0.4319,Genuine
1005,Lakme_Facewash_1005,Beauty,Lakme,amazon,3946.56,1.0999,0.3158,0.0,0.0339,0.4894,Genuine
1006,Adidas_Jacket_1006,Fashion,Adidas,amazon,1531.2,2.8597,0.1538,0.0,0.0488,0.4035,Suspicious
1007,Maybelline_Perfume_1007,Beauty,Maybelline,amazon,4070.7,1.1116,0.5,0.0,0.0397,0.4142,Genuine
1008,Maybelline_Perfume_1008,Beauty,Maybelline,amazon,3008.75,1.1612,0.5128,0.0,0.0296,0.2953,Genuine
1009,Nivia_Cricket Bat_1009,Sports,Nivia,amazon,4217.42,1.1291,0.0417,0.0,0.0257,0.1876,Genuine
1010,Philips_Chair_1010,Home,Philips,amazon,3776.205,1.6426,0.6,0.0,0.0216,0.1579,Genuine
1011,Nike_Jacket_1011,Fashion,Nike,amazon,2212.6450000000004,1.3516,1.0,0.0,0.0305,0.4239,Suspicious
1012,Nivia_Cricket Bat_1012,Sports,Nivia,amazon,1081.93,2.7797,0.4545,0.0,0.0226,0.5947,Fake
1013,Nike_Shoes_1013,Fashion,Nike,amazon,4379.39,1.496,1.0,0.0,0.0255,0.3502,Suspicious
1014,SG_Cricket Bat_1014,Sports,SG,amazon,2246.94,1.0766,0.24,0.0,0.0243,0.4545,Genuine
1015,Maybelline_Facewash_1015,Beauty,Maybelline,amazon,2299.4449999999997,1.851,1.0,0.0,0.0375,0.3772,Suspicious
1016,Nivia_Dumbbells_1016,Sports,Nivia,amazon,1776.0949999999998,3.7146,0.3611,0.0,0.0518,0.4088,Fake
1017,Samsung_Laptop_1017,Electronics,Samsung,amazon,4272.0599999999995,1.0466,0.3333,0.0,0.0197,0.5407,Genuine
1018,Prestige_Table_1018,Home,Prestige,amazon,703.44,3.2555,1.0,0.0,0.0483,0.4064,Fake
1019,Nivia_Football_1019,Sports,Nivia,amazon,4091.615,1.0416,0.5357,0.0,0.0248,0.3479,Genuine
1020,Philips_Chair_1020,Home,Philips,amazon,1050.67,1.1436,0.8824,0.0,0.0231,0.4299,Suspicious
1021,Adidas_Jeans_1021,Fashion,Adidas,amazon,3878.47,1.2086,0.2593,0.0,0.0149,0.4071,Genuine
1022,SG_Football_1022,Sports,SG,amazon,2538.65,1.3799,1.0,0.0,0.0542,0.5573,Suspicious
1023,Apple_Smartphone_1023,Electronics,Apple,amazon,593.46,1.2788,0.9722,0.0,0.0247,0.4603,Suspicious
1024,Lakme_Perfume_1024,Beauty,Lakme,amazon,3641.565,1.1972,0.95,0.0,0.0508,0.4429,Suspicious
1025,Samsung_Headphones_1025,Electronics,Samsung,amazon,1817.29,1.0737,0.1923,0.0,0.0483,0.1083,Genuine
1026,Sony_Smartwatch_1026,Electronics,Sony,amazon,1327.61,1.4647,0.7273,0.0,0.0126,0.1159,Genuine
1027,Nike_Shoes_1027,Fashion,Nike,amazon,2576.4449999999997,1.15,0.2059,0.0,0.0393,0.4545,Genuine
1028,Nivia_Cricket Bat_1028,Sports,Nivia,amazon,3521.135,1.1323,0.65,0.0,0.055,0.3963,Genuine
1029,Maybelline_Facewash_1029,Beauty,Maybelline,amazon,4590.27,1.0433,0.6286,0.0,0.0336,0.4271,Genuine
1030,Maybelline_Lipstick_1030,Beauty,Maybelline,amazon,5278.68,1.2537,0.8438,0.0,0.0295,0.474,Genuine
1031,SG_Cricket Bat_1031,Sports,SG,amazon,3797.16,3.3537,1.0,0.0,0.0666,0.435,Fake
1032,Sony_Smartphone_1032,Electronics,Sony,amazon,4353.34,1.3817,0.9259,0.0,0.0326,0.452,Suspicious
1033,Adidas_Jacket_1033,Fashion,Adidas,amazon,2590.57,3.1456,1.0,0.0,0.05,0.3651,Fake
1034,LG_Smartphone_1034,Electronics,LG,amazon,3584.43,1.7136,0.5417,0.0,0.0403,0.4294,Suspicious
1035,Lakme_Lipstick_1035,Beauty,Lakme,amazon,2626.685,1.4718,1.0,0.0,0.0572,0.3494,Suspicious
1036,Puma_Jeans_1036,Fashion,Puma,amazon,2232.83,2.6747,1.0,0.0,0.0343,0.251,Suspicious
1037,Nike_Shoes_1037,Fashion,Nike,amazon,2063.21,1.3094,1.0,0.0,0.0391,0.4129,Suspicious
1038,Philips_Table_1038,Home,Philips,amazon,4626.105,3.5625,1.0,0.0,0.0263,0.3344,Fake
1039,Philips_Table_1039,Home,Philips,amazon,2522.87,1.0133,0.7143,0.0,0.0255,0.4125,Genuine
1040,Samsung_Smartwatch_1040,Electronics,Samsung,amazon,1853.21,2.2285,0.5484,0.0,0.024,0.2925,Suspicious
1041,Maybelline_Facewash_1041,Beauty,Maybelline,amazon,479.16999999999996,1.3345,0.9167,0.0,0.0382,0.4826,Suspicious
1042,Sony_Smartwatch_1042,Electronics,Sony,amazon,4248.93,1.076,0.6316,0.0,0.023,0.4369,Genuine
1043,Prestige_Chair_1043,Home,Prestige,amazon,4539.1,1.392,0.9714,0.0,0.0445,0.3787,Suspicious
1044,Philips_Mixer_1044,Home,Philips,amazon,2381.865,1.1225,0.5,0.0,0.051,0.406,Genuine
1045,SG_Football_1045,Sports,SG,amazon,1960.075,1.1574,0.4444,0.0,0.0444,0.5226,Genuine
1046,Puma_Shoes_1046,Fashion,Puma,amazon,3344.1,3.1492,0.3077,0.0,0.0838,0.2994,Suspicious
1047,SG_Cricket Bat_1047,Sports,SG,amazon,446.145,1.0619,0.2273,0.0,0.0435,0.5416,Genuine
1048,Maybelline_Lipstick_1048,Beauty,Maybelline,amazon,1466.1,2.2931,0.2083,0.0,0.0391,0.4669,Suspicious
1049,Adidas_Jeans_1049,Fashion,Adidas,amazon,3573.53,2.276,1.0,0.0,0.0296,0.3333,Fake
1050,Lakme_Lipstick_1050,Beauty,Lakme,amazon,2887.8,1.0317,0.0833,0.0,0.0261,0.3129,Genuine
1051,Adidas_Shoes_1051,Fashion,Adidas,amazon,1971.655,1.2622,1.0,0.0,0.02,0.2482,Genuine
1052,Nike_Jacket_1052,Fashion,Nike,amazon,2860.0550000000003,1.2246,1.0,0.0,0.0307,0.3666,Suspicious
1053,Prestige_Cookware_1053,Home,Prestige,amazon,4896.29,1.0741,0.625,0.0,0.0324,0.3524,Genuine
1054,Prestige_Mixer_1054,Home,Prestige,amazon,346.70500000000004,1.1296,0.85,0.0,0.0482,0.4225,Genuine
1055,Nivia_Cricket Bat_1055,Sports,Nivia,amazon,3528.12,3.0423,0.1818,0.0,0.0186,0.4506,Suspicious
1056,Lakme_Lipstick_1056,Beauty,Lakme,amazon,4788.76,1.1035,0.8158,0.0,0.0229,0.5146,Suspicious
1057,Maybelline_Perfume_1057,Beauty,Maybelline,amazon,797.92,1.1249,0.44,0.0,0.0198,0.4436,Genuine
1058,Maybelline_Perfume_1058,Beauty,Maybelline,amazon,3827.75,1.0571,0.0,0.0,0.0294,0.0346,Genuine
1059,Sony_Smartphone_1059,Electronics,Sony,amazon,2641.52,1.0786,0.2778,0.0,0.023,0.483,Genuine
1060,Philips_Chair_1060,Home,Philips,amazon,3124.51,1.0728,0.7297,0.0,0.0323,0.5011,Suspicious
1061,Adidas_Shoes_1061,Fashion,Adidas,amazon,685.2249999999999,3.297,1.0,0.0,0.0394,0.3075,Fake
1062,Lakme_Lipstick_1062,Beauty,Lakme,amazon,4643.68,1.2642,0.9714,0.0,0.0241,0.3783,Suspicious
1063,Prestige_Cookware_1063,Home,Prestige,amazon,1758.6550000000002,1.5123,0.8846,0.0,0.0253,0.4316,Suspicious
1064,Nike_T-Shirt_1064,Fashion,Nike,amazon,391.82,3.4877,1.0,0.0,0.0235,0.2751,Suspicious
1065,Apple_Smartphone_1065,Electronics,Apple,amazon,2014.395,1.1605,0.6111,0.0,0.0245,0.3052,Genuine
1066,Lakme_Perfume_1066,Beauty,Lakme,amazon,1868.325,1.0288,0.5938,0.0,0.0327,0.4226,Genuine
1067,Nivia_Football_1067,Sports,Nivia,amazon,3699.1,1.435,1.0,0.0,0.0162,0.2984,Genuine
1068,LG_Laptop_1068,Electronics,LG,amazon,4525.264999999999,1.1241,0.875,0.0,0.0396,0.4336,Suspicious
1069,Nivia_Football_1069,Sports,Nivia,amazon,4526.625,2.2083,0.2143,0.0,0.0177,0.5628,Suspicious
1070,Nike_Shoes_1070,Fashion,Nike,amazon,3424.26,1.197,0.9333,0.0,0.0253,0.4632,Suspicious
1071,Philips_Cookware_1071,Home,Philips,amazon,4246.68,2.4046,1.0,0.0,0.0256,0.3906,Fake
1072,Samsung_Smartwatch_1072,Electronics,Samsung,amazon,2824.92,2.9087,1.0,0.0,0.0268,0.3961,Fake
1073,Adidas_Jeans_1073,Fashion,Adidas,amazon,1496.94,1.5898,1.0,0.0,0.0376,0.3489,Suspicious
1074,Philips_Table_1074,Home,Philips,amazon,3446.3199999999997,1.1432,0.2,0.0,0.0327,0.4909,Genuine
1075,Apple_Headphones_1075,Electronics,Apple,amazon,2003.17,1.1553,0.4667,0.0,0.0358,0.4632,Genuine
1076,Philips_Chair_1076,Home,Philips,amazon,2593.0,4.0372,1.0,0.0,0.0298,0.3164,Fake
1077,Nike_T-Shirt_1077,Fashion,Nike,amazon,4781.62,2.3897,0.1765,0.0,0.0242,0.4039,Suspicious
1078,LG_Headphones_1078,Electronics,LG,amazon,1951.15,1.5437,0.6471,0.0,0.0237,0.151,Genuine
1079,Sony_Laptop_1079,Electronics,Sony,amazon,1244.7,4.2977,1.0,0.0,0.0621,0.4986,Fake
1080,LG_Smartphone_1080,Electronics,LG,amazon,2044.935,1.4068,0.85,0.0,0.0255,0.3173,Genuine
1081,Nike_Shoes_1081,Fashion,Nike,amazon,1163.44,2.3113,1.0,0.0,0.041,0.2842,Suspicious
1082,Nivia_Cricket Bat_1082,Sports,Nivia,amazon,4374.38,1.1308,0.2727,0.0,0.0163,0.3684,Genuine
1083,Prestige_Cookware_1083,Home,Prestige,amazon,2737.145,1.1261,0.7,0.0,0.0253,0.2761,Genuine
1084,Lakme_Lipstick_1084,Beauty,Lakme,amazon,3460.36,1.6518,0.6207,0.0,0.0345,0.5091,Suspicious
1085,Philips_Cookware_1085,Home,Philips,amazon,3677.57,1.2205,0.6522,0.0,0.0348,0.2952,Genuine
1086,Nivia_Dumbbells_1086,Sports,Nivia,amazon,3054.94,1.1095,0.1538,0.0,0.026,0.5645,Genuine
1087,LG_Smartphone_1087,Electronics,LG,amazon,913.23,1.2315,0.697,0.0,0.0611,0.295,Genuine
1088,Sony_Smartwatch_1088,Electronics,Sony,amazon,1281.73,1.0751,0.08,0.0,0.0184,0.4766,Genuine
1089,Nike_Jacket_1089,Fashion,Nike,amazon,2925.6949999999997,1.0915,0.1111,0.0,0.022,0.5275,Genuine
1090,Maybelline_Perfume_1090,Beauty,Maybelline,amazon,2581.105,1.1641,0.1,0.0,0.0248,0.5182,Genuine
1091,Philips_Chair_1091,Home,Philips,amazon,3802.93,1.5984,0.9412,0.0,0.0298,0.3641,Suspicious
1092,Nike_Jeans_1092,Fashion,Nike,amazon,376.28499999999997,1.1982,0.25,0.0,0.0163,0.5069,Suspicious
1093,Adidas_T-Shirt_1093,Fashion,Adidas,amazon,1708.78,1.1456,0.1852,0.0,0.0248,0.4194,Suspicious
1094,SG_Cricket Bat_1094,Sports,SG,amazon,616.22,1.0942,0.4118,0.0,0.0228,0.3709,Genuine
1095,LG_Headphones_1095,Electronics,LG,amazon,3555.56,1.0812,0.5143,0.0,0.0396,0.5344,Genuine
1096,Adidas_Shoes_1096,Fashion,Adidas,amazon,2444.09,4.9674,1.0,0.0,0.0165,0.3609,Fake
1097,Philips_Table_1097,Home,Philips,amazon,3971.1400000000003,1.2752,1.0,0.0,0.0278,0.3429,Suspicious
1098,Sony_Smartphone_1098,Electronics,Sony,amazon,912.45,1.5186,0.8182,0.0,0.0423,0.5638,Fake
1099,Adidas_Jeans_1099,Fashion,Adidas,amazon,1399.8,2.3585,1.0,0.0,0.0246,0.2188,Suspicious
1100,Nivia_Dumbbells_1100,Sports,Nivia,amazon,1730.77,3.2207,0.8571,0.0,0.031,0.4241,Fake
1101,Sony_Smartphone_1101,Electronics,Sony,amazon,1662.12,1.1404,0.5789,0.0,0.0409,0.3138,Genuine
1102,Nivia_Cricket Bat_1102,Sports,Nivia,amazon,2322.95,1.0729,0.5263,0.0,0.0318,0.3627,Genuine
1103,Prestige_Chair_1103,Home,Prestige,amazon,3421.24,1.1865,0.1176,0.0,0.0197,0.255,Genuine
1104,Lakme_Lipstick_1104,Beauty,Lakme,amazon,4508.700000000001,2.0814,0.9474,0.0,0.0775,0.4941,Fake
1105,Prestige_Table_1105,Home,Prestige,amazon,473.6,1.5045,0.8846,0.0,0.0369,0.4147,Suspicious
1106,SG_Cricket Bat_1106,Sports,SG,amazon,4474.69,1.1781,0.16,0.0,0.033,0.4601,Genuine
1107,Nike_Jeans_1107,Fashion,Nike,amazon,1250.22,1.8607,1.0,0.0,0.0503,0.3041,Suspicious
1108,Maybelline_Perfume_1108,Beauty,Maybelline,amazon,1747.59,2.0682,1.0,0.0,0.0197,0.4033,Fake
1109,Nivia_Dumbbells_1109,Sports,Nivia,amazon,3525.66,1.2136,0.931,0.0,0.0344,0.403,Suspicious
1110,Adidas_Jacket_1110,Fashion,Adidas,amazon,3027.19,2.1928,1.0,0.0,0.0219,0.1646,Suspicious
1111,Prestige_Table_1111,Home,Prestige,amazon,468.72,1.1664,0.7778,0.0,0.0278,0.2725,Genuine
1112,Maybelline_Perfume_1112,Beauty,Maybelline,amazon,4954.385,1.0876,0.4375,0.0,0.0419,0.3914,Genuine
1113,Puma_Jeans_1113,Fashion,Puma,amazon,3678.36,1.1148,0.52,0.0,0.036,0.3111,Genuine
1114,Maybelline_Lipstick_1114,Beauty,Maybelline,amazon,3673.0150000000003,2.5912,0.3611,0.0,0.0392,0.2313,Suspicious
1115,Adidas_Jeans_1115,Fashion,Adidas,amazon,976.95,1.9329,1.0,0.0,0.0715,0.3631,Fake
1116,Adidas_T-Shirt_1116,Fashion,Adidas,amazon,2117.67,1.3924,1.0,0.0,0.0602,0.3435,Suspicious
1117,Nivia_Dumbbells_1117,Sports,Nivia,amazon,1321.275,1.1479,0.75,0.0,0.0146,0.2956,Genuine
1118,Prestige_Mixer_1118,Home,Prestige,amazon,4182.63,1.1839,0.5455,0.0,0.0162,0.2546,Genuine
1119,Apple_Headphones_1119,Electronics,Apple,amazon,666.56,1.5317,0.6842,0.0,0.0438,0.4705,Suspicious
1120,Samsung_Smartwatch_1120,Electronics,Samsung,amazon,1150.28,1.0547,0.0,0.0,0.0211,0.0253,Genuine
1121,Puma_Shoes_1121,Fashion,Puma,amazon,4277.04,1.2103,0.8095,0.0,0.0328,0.2159,Genuine
1122,Lakme_Facewash_1122,Beauty,Lakme,amazon,5002.424999999999,1.2122,0.9,0.0,0.0169,0.3607,Suspicious
1123,SG_Dumbbells_1123,Sports,SG,amazon,1940.08,1.5374,0.9189,0.0,0.0407,0.4912,Suspicious
1124,LG_Laptop_1124,Electronics,LG,amazon,2218.72,1.5537,0.8182,0.0,0.0375,0.5921,Suspicious
1125,Lakme_Perfume_1125,Beauty,Lakme,amazon,2769.605,3.2117,0.8947,0.0,0.0637,0.3969,Fake
1126,Lakme_Facewash_1126,Beauty,Lakme,amazon,2006.37,1.7277,0.8095,0.0,0.0307,0.4174,Suspicious
1127,Lakme_Perfume_1127,Beauty,Lakme,amazon,4396.325,2.6187,0.6,0.0,0.0336,0.4543,Suspicious
1128,Nike_Jacket_1128,Fashion,Nike,amazon,3198.81,1.1864,0.7436,0.0,0.0362,0.3631,Genuine
1129,Philips_Cookware_1129,Home,Philips,amazon,1642.03,1.9829,0.9333,0.0,0.0229,0.4046,Suspicious
1130,Philips_Chair_1130,Home,Philips,amazon,1697.7,1.512,0.9259,0.0,0.0476,0.3471,Suspicious
1131,Maybelline_Perfume_1131,Beauty,Maybelline,amazon,3478.385,2.8711,0.6667,0.0,0.0146,0.3382,Suspicious
1132,Apple_Headphones_1132,Electronics,Apple,amazon,3813.88,1.1408,0.2162,0.0,0.0369,0.4144,Genuine
1133,Adidas_Jeans_1133,Fashion,Adidas,amazon,687.45,1.6027,1.0,0.0,0.0252,0.3292,Suspicious
1134,Nivia_Cricket Bat_1134,Sports,Nivia,amazon,1299.22,1.0851,0.4138,0.0,0.0171,0.4428,Genuine
1135,Lakme_Perfume_1135,Beauty,Lakme,amazon,3928.45,1.7218,0.8857,0.0,0.0351,0.4246,Fake
1136,Philips_Table_1136,Home,Philips,amazon,3621.76,1.7964,0.8182,0.0,0.0237,0.2443,Genuine
1137,Maybelline_Facewash_1137,Beauty,Maybelline,amazon,3797.165,1.2453,0.9375,0.0,0.0341,0.4544,Suspicious
1138,Puma_Jacket_1138,Fashion,Puma,amazon,3255.435,1.2751,0.0714,0.0,0.0398,0.2648,Genuine
1139,Nivia_Cricket Bat_1139,Sports,Nivia,amazon,3481.43,1.3167,1.0,0.0,0.0425,0.4456,Suspicious
1140,Maybelline_Facewash_1140,Beauty,Maybelline,amazon,1111.26,1.3229,0.8378,0.0,0.0399,0.3983,Genuine
1141,Nivia_Football_1141,Sports,Nivia,amazon,2998.9,1.157,0.2857,0.0,0.03,0.4959,Genuine
1142,Apple_Smartwatch_1142,Electronics,Apple,amazon,2078.8500000000004,1.0914,0.7917,0.0,0.0169,0.4256,Genuine
1143,Maybelline_Facewash_1143,Beauty,Maybelline,amazon,1058.3600000000001,1.0128,0.7692,0.0,0.0245,0.247,Genuine
1144,Prestige_Table_1144,Home,Prestige,amazon,4855.43,1.1384,0.1739,0.0,0.039,0.2687,Genuine
1145,Lakme_Facewash_1145,Beauty,Lakme,amazon,4764.77,1.2204,0.8182,0.0,0.0289,0.5194,Suspicious
1146,SG_Cricket Bat_1146,Sports,SG,amazon,3599.64,2.218,0.871,0.0,0.0303,0.3617,Fake
1147,Maybelline_Perfume_1147,Beauty,Maybelline,amazon,3039.435,1.2687,0.8333,0.0,0.0214,0.5483,Suspicious
1148,Samsung_Laptop_1148,Electronics,Samsung,amazon,3155.05,1.2322,0.9091,0.0,0.0151,0.4466,Suspicious
1149,Nike_T-Shirt_1149,Fashion,Nike,amazon,383.52,1.2423,0.0833,0.0,0.0168,0.2016,Genuine
1150,Nivia_Dumbbells_1150,Sports,Nivia,amazon,3272.07,1.3618,0.9355,0.0,0.05,0.4607,Suspicious
1151,Puma_Jeans_1151,Fashion,Puma,amazon,4163.51,1.4836,1.0,0.0,0.0206,0.3542,Suspicious
1152,SG_Dumbbells_1152,Sports,SG,amazon,2618.4,1.1245,0.52,0.0,0.0483,0.4472,Genuine
1153,Maybelline_Perfume_1153,Beauty,Maybelline,amazon,2814.46,1.1155,0.8,0.0,0.0369,0.4858,Genuine
1154,SG_Football_1154,Sports,SG,amazon,3919.87,1.1085,0.4,0.0,0.0442,0.3597,Genuine
1155,SG_Football_1155,Sports,SG,amazon,3888.7,3.4926,0.3571,0.0,0.0278,0.4893,Suspicious
1156,Apple_Laptop_1156,Electronics,Apple,amazon,2974.78,1.247,0.9259,0.0,0.0337,0.5329,Suspicious
1157,Philips_Chair_1157,Home,Philips,amazon,4600.61,1.1393,0.8621,0.0,0.0272,0.4253,Suspicious
1158,Philips_Chair_1158,Home,Philips,amazon,3329.28,1.1547,0.2308,0.0,0.0242,0.4831,Genuine
1159,Lakme_Lipstick_1159,Beauty,Lakme,amazon,5025.71,1.1163,0.8333,0.0,0.0172,0.4615,Genuine
1160,Philips_Chair_1160,Home,Philips,amazon,3216.96,1.4259,0.88,0.0,0.0321,0.4159,Suspicious
1161,Philips_Mixer_1161,Home,Philips,amazon,1134.945,1.5697,0.9286,0.0,0.0191,0.3725,Suspicious
1162,SG_Dumbbells_1162,Sports,SG,amazon,516.415,1.5528,0.8,0.0,0.0221,0.4918,Suspicious
1163,LG_Headphones_1163,Electronics,LG,amazon,2769.455,2.6675,0.5,0.0,0.0226,0.4682,Suspicious
1164,Philips_Table_1164,Home,Philips,amazon,1910.565,1.5373,0.9643,0.0,0.0277,0.3948,Suspicious
1165,Nivia_Football_1165,Sports,Nivia,amazon,4462.27,2.0819,1.0,0.0,0.0227,0.3733,Fake
1166,Prestige_Mixer_1166,Home,Prestige,amazon,2775.22,1.5056,1.0,0.0,0.0176,0.3374,Suspicious
1167,Nike_Jacket_1167,Fashion,Nike,amazon,2703.37,1.1462,0.6216,0.0,0.0441,0.2481,Genuine
1168,Prestige_Cookware_1168,Home,Prestige,amazon,5153.834999999999,1.2819,1.0,0.0,0.0315,0.402,Suspicious
1169,Prestige_Chair_1169,Home,Prestige,amazon,2658.8999999999996,3.2088,0.2143,0.0,0.0168,0.4601,Suspicious
1170,Nivia_Football_1170,Sports,Nivia,amazon,2704.88,1.108,0.4242,0.0,0.0206,0.438,Genuine
1171,Prestige_Table_1171,Home,Prestige,amazon,3945.0699999999997,1.7263,0.9737,0.0,0.0252,0.4398,Suspicious
1172,Apple_Smartwatch_1172,Electronics,Apple,amazon,3929.235,3.7537,1.0,0.0,0.0283,0.3968,Fake
1173,LG_Headphones_1173,Electronics,LG,amazon,4147.89,1.1656,0.96,0.0,0.0174,0.4101,Suspicious
1174,Nike_Jacket_1174,Fashion,Nike,amazon,3493.75,1.3159,0.2353,0.0,0.034,0.3872,Genuine
1175,Nike_T-Shirt_1175,Fashion,Nike,amazon,2781.33,1.3897,1.0,0.0,0.0367,0.3179,Suspicious
1176,Samsung_Smartwatch_1176,Electronics,Samsung,amazon,4835.49,1.3599,1.0,0.0,0.0203,0.3794,Suspicious
1177,Lakme_Facewash_1177,Beauty,Lakme,amazon,4507.01,0.99,0.6923,0.0,0.0414,0.2674,Genuine
1178,Nivia_Cricket Bat_1178,Sports,Nivia,amazon,3028.74,1.6013,0.7895,0.0,0.0332,0.4298,Suspicious
1179,Puma_Jeans_1179,Fashion,Puma,amazon,3423.83,2.1998,1.0,0.0,0.0183,0.329,Fake
1180,Maybelline_Lipstick_1180,Beauty,Maybelline,amazon,306.93,3.6128,0.1818,0.0,0.0267,0.662,Suspicious
1181,SG_Football_1181,Sports,SG,amazon,3356.085,1.3922,0.8333,0.0,0.0196,0.331,Genuine
1182,Lakme_Lipstick_1182,Beauty,Lakme,amazon,3723.42,3.117,1.0,0.0,0.0333,0.4378,Fake
1183,Maybelline_Perfume_1183,Beauty,Maybelline,amazon,2777.36,1.068,0.4286,0.0,0.021,0.5058,Genuine
1184,Philips_Cookware_1184,Home,Philips,amazon,4049.7,4.6671,1.0,0.0,0.0275,0.4111,Fake
1185,Maybelline_Facewash_1185,Beauty,Maybelline,amazon,2878.745,1.0664,0.125,0.0,0.0142,0.4332,Genuine
1186,Prestige_Chair_1186,Home,Prestige,amazon,2098.72,1.7163,0.88,0.0,0.0399,0.4399,Suspicious
1187,Nivia_Cricket Bat_1187,Sports,Nivia,amazon,2172.3599999999997,1.1391,0.5714,0.0,0.0527,0.4611,Genuine
1188,Apple_Smartwatch_1188,Electronics,Apple,amazon,2404.9,1.1308,0.6842,0.0,0.0346,0.1231,Genuine
1189,Nivia_Football_1189,Sports,Nivia,amazon,3190.82,1.392,0.9474,0.0,0.0366,0.4269,Suspicious
1190,Adidas_Jacket_1190,Fashion,Adidas,amazon,715.97,1.2054,0.3846,0.0,0.0306,0.5066,Genuine
1191,Lakme_Lipstick_1191,Beauty,Lakme,amazon,1288.885,1.118,0.875,0.0,0.0397,0.4522,Suspicious
